"Subject","Shape","Label","Label_Identity","Origin_Identity","English_Identity","Standarlized_Identity","Matching","Response","RT_ms","RT_sec","ACC"
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",325,0.325,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",396,0.396,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",600,0.6,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",593,0.593,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",842,0.842,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","",0,0,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",768,0.768,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",792,0.792,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",506,0.506,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",847,0.847,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",604,0.604,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",385,0.385,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",434,0.434,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",984,0.984,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",346,0.346,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",402,0.402,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",495,0.495,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",969,0.969,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",1074,1.074,1
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","m",435,0.435,0
103,"H.bmp","friend","Close","Friend","Friend","Close","Matching","n",380,0.38,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",529,0.529,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",659,0.659,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",427,0.427,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",347,0.347,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",514,0.514,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",611,0.611,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",686,0.686,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",307,0.307,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",343,0.343,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",372,0.372,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",895,0.895,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",504,0.504,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",474,0.474,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",373,0.373,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",404,0.404,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",406,0.406,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",580,0.58,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",458,0.458,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",645,0.645,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",631,0.631,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",565,0.565,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",422,0.422,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",387,0.387,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","",0,0,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",707,0.707,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",361,0.361,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",856,0.856,0
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","m",785,0.785,1
103,"H.bmp","self","Self","Friend","Friend","Close","Nonmatching","n",475,0.475,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",717,0.717,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",470,0.47,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",406,0.406,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",1022,1.022,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",502,0.502,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",429,0.429,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",162,0.162,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",456,0.456,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",459,0.459,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",461,0.461,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",627,0.627,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",498,0.498,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",315,0.315,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",446,0.446,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",425,0.425,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",499,0.499,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",382,0.382,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",409,0.409,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",366,0.366,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",452,0.452,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",669,0.669,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",400,0.4,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",637,0.637,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",524,0.524,1
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",474,0.474,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","",0,0,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",523,0.523,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","n",760,0.76,0
103,"H.bmp","stranger","Stranger","Friend","Friend","Close","Nonmatching","m",683,0.683,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",434,0.434,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",539,0.539,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",738,0.738,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",499,0.499,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",409,0.409,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",444,0.444,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",366,0.366,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",348,0.348,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",358,0.358,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",392,0.392,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",415,0.415,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",405,0.405,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",392,0.392,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",503,0.503,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",453,0.453,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",779,0.779,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",431,0.431,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",642,0.642,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",525,0.525,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",677,0.677,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",420,0.42,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",653,0.653,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",459,0.459,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",494,0.494,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",669,0.669,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",775,0.775,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",580,0.58,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","n",531,0.531,0
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",418,0.418,1
103,"O.bmp","friend","Close","Stranger","Stranger","Stranger","Nonmatching","m",403,0.403,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",711,0.711,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","",0,0,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",896,0.896,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",848,0.848,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",681,0.681,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",343,0.343,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",381,0.381,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",421,0.421,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",399,0.399,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",572,0.572,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",338,0.338,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",400,0.4,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",932,0.932,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",452,0.452,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",319,0.319,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",469,0.469,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",360,0.36,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",775,0.775,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",635,0.635,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",712,0.712,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",622,0.622,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",584,0.584,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",498,0.498,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",945,0.945,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","m",443,0.443,1
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",342,0.342,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",336,0.336,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",442,0.442,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",622,0.622,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",400,0.4,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",346,0.346,0
103,"O.bmp","self","Self","Stranger","Stranger","Stranger","Nonmatching","n",399,0.399,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",483,0.483,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",1095,1.095,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",429,0.429,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",457,0.457,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",470,0.47,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",420,0.42,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",180,0.18,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",346,0.346,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",615,0.615,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",683,0.683,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",368,0.368,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",541,0.541,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",645,0.645,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",615,0.615,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",387,0.387,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",383,0.383,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",384,0.384,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",393,0.393,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",381,0.381,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",274,0.274,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",433,0.433,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",360,0.36,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",395,0.395,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",878,0.878,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",450,0.45,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",504,0.504,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",875,0.875,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",535,0.535,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",380,0.38,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",665,0.665,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",880,0.88,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",465,0.465,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",497,0.497,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",443,0.443,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",469,0.469,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",378,0.378,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",454,0.454,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",356,0.356,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",327,0.327,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",584,0.584,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",577,0.577,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","",0,0,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",655,0.655,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",539,0.539,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","n",928,0.928,1
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",514,0.514,0
103,"O.bmp","stranger","Stranger","Stranger","Stranger","Stranger","Matching","m",611,0.611,0
