Image,Name,Face,CorrAns,Match,Face_onset,CResponse_onset,IResponse_onset,Match.thisRepN,Match.thisTrialN,Match.thisN,Match.thisIndex,Blocks.thisRepN,Blocks.thisTrialN,Blocks.thisN,Blocks.thisIndex,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,text.started,text.stopped,p1.started,p1.stopped,MatchInstructions.started,MatchInstructions.stopped,Name1.started,Name1.stopped,Face_Relevance.started,Face_Relevance.stopped,MismatchInstructions.started,MismatchInstructions.stopped,Rest_trainingInstruct.started,Rest_trainingInstruct.stopped,next8.keys,next8.rt,next8.started,next8.stopped,Ready.started,Ready.stopped,delay_one_picked,delay_two_picked,blank0.started,blank0.stopped,FixationCross1.started,FixationCross1.stopped,Name3.started,Name3.stopped,Face_Relevance3.started,Face_Relevance3.stopped,responseTime.started,responseTime.stopped,resp.keys,resp.corr,resp.started,resp.stopped,Accuracy.started,Accuracy.stopped,resp.rt,questions.started,questions.stopped,p2.started,p2.stopped,FixationCross3.started,FixationCross3.stopped,port_Face_onset.started,port_Face_onset.stopped,Name4.started,Name4.stopped,Face_Relevance4.started,Face_Relevance4.stopped,responseTime2.started,responseTime2.stopped,Response.keys,Response.corr,Response.started,Response.stopped,Response.rt,p3.started,p3.stopped,Finish.started,Finish.stopped,gender,age,participant,date,expName,psychopyVersion,frameRate,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,1,0,1,0,,,,,9,6,114,7,,,,,,,,,,,,,,,,,,,,,1.745,2.166,740.3862149999477,None,,,,,,,,,,,,,,,,,,,,740.9256933999714,741.4293494999874,0.5048362800152972,1.0050908799748868,741.4127518999157,741.5294472000096,741.4127518999157,741.5294472000096,741.5129200000083,None,m,1,741.5129200000083,None,0.5938908000243828,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,1,0,1,0,,,,,9,7,115,3,,,,,,,,,,,,,,,,,,,,,1.648,1.933,742.2358577999985,None,,,,,,,,,,,,,,,,,,,,742.7847566999262,743.297435299959,0.5081113799242303,1.0083629799773917,743.2807861999609,743.3808030999498,743.2807861999609,743.3808030999498,743.3808030999498,None,m,1,743.3808030999498,None,0.6619817999890074,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,1,0,1,0,,,,,9,8,116,10,,,,,,,,,,,,,,,,,,,,,1.714,1.247,744.1710374999093,None,,,,,,,,,,,,,,,,,,,,744.708979499992,745.2154382999288,0.5105264800367877,1.0108787800418213,745.1987821999937,745.3155251999851,745.1987821999937,745.3155251999851,745.2987999999896,None,c,1,745.2987999999896,None,0.5999579000053927,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,1,0,1,0,,,,,9,9,117,6,,,,,,,,,,,,,,,,,,,,,1.721,1.559,746.0221384000033,None,,,,,,,,,,,,,,,,,,,,746.5758811999112,747.083630799898,0.4992229400668293,0.9994544400833547,747.050348199904,747.1503214999102,747.050348199904,747.1503214999102,747.1503214999102,None,m,1,747.1503214999102,None,0.6366287999553606,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,1,0,1,0,,,,,9,10,118,2,,,,,,,,,,,,,,,,,,,,,1.67,1.447,747.9241857999004,None,,,,,,,,,,,,,,,,,,,,748.4627969999565,748.9681333999615,0.5101768800523132,1.0104807800380513,748.9514962999383,749.0683707999997,748.9514962999383,749.0683707999997,749.0517013999633,None,m,1,749.0517013999633,None,0.5912865001009777,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,1,0,1,0,,,,,9,11,119,11,,,,,,,,,,,,,,,,,,,,,1.74,2.375,749.7788603999652,None,,,,,,,,,,,,,,,,,,,,750.3271838999353,750.8361452999525,0.4995646399911493,1.0000083399936557,750.8028734999243,750.9035738999955,750.8028734999243,750.9035738999955,750.9035738999955,None,c,1,750.9035738999955,None,0.6592734000878409,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
,,,,,,,,,,,,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.016643280163407326,None,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,2,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,752.2045894999756,None,space,17.166243199957535,2.0146220601163805,None,771.385321599897,None,1.523,1.708,774.4002061999636,None,774.9437503999798,775.4539925999707,775.4373290999793,775.5540308000054,775.4373290999793,775.5540308000054,775.5373044000007,None,m,1,775.5373044000007,None,776.9217309999513,None,1.3534473999170586,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,2,0,2,0,0,1,1,3,,,,,,,,,,,,,,,,,,,,,,,,,1.429,2.024,777.3219965999015,None,777.8562521999702,778.3561932999874,778.3395433999831,778.4395559999393,778.3395433999831,778.4395559999393,778.4395559999393,None,m,1,778.4395559999393,None,779.338969299919,None,0.8833262999542058,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,2,0,2,0,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,1.715,2.428,779.7406505999388,None,780.2807211999316,780.791132699931,780.7744934000075,780.8745537999785,780.7744934000075,780.8745537999785,780.8745537999785,None,c,1,780.8745537999785,None,781.6584896999411,None,0.7522094999440014,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,2,0,2,0,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,1.662,1.243,782.0595212999033,None,782.5989739999641,783.1094942999771,783.0929356999695,783.2095428999746,783.0929356999695,783.2095428999746,783.1928860999178,None,m,1,783.1928860999178,None,784.3590391000034,None,1.1379565000534058,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,2,0,2,0,0,4,4,10,,,,,,,,,,,,,,,,,,,,,,,,,1.494,1.951,784.7608605999267,None,785.2989899999229,785.811478599906,785.7948679999681,785.9115282999119,785.7948679999681,785.9115282999119,785.894837699947,None,c,1,785.894837699947,None,786.6954713999294,None,0.7718490000115708,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,2,0,2,0,0,5,5,8,,,,,,,,,,,,,,,,,,,,,,,,,1.53,1.757,787.095757199917,None,787.6315700999694,788.1466778999893,788.1298099999549,788.2467791999225,788.1298099999549,788.2467791999225,788.2300384999253,None,c,1,788.2300384999253,None,789.5130468999268,None,1.2688120000530034,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,2,0,2,0,0,6,6,11,,,,,,,,,,,,,,,,,,,,,,,,,1.785,2.162,789.914447399904,None,790.4465148999589,790.9485387000022,790.931860899902,791.0486228999216,790.931860899902,791.0486228999216,791.0318688999396,None,c,1,791.0318688999396,None,792.0018788999878,None,0.9471136999782175,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,2,0,2,0,0,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,1.518,1.742,792.4164126999676,None,792.961984399939,793.4669800999109,793.4503270999994,793.5670519999694,793.4503270999994,793.5670519999694,793.5504060999956,None,m,1,793.5504060999956,None,794.3678065999411,None,0.7963589000282809,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,2,0,2,0,0,8,8,1,,,,,,,,,,,,,,,,,,,,,,,,,1.719,2.124,794.7681034998968,None,795.3070169999264,795.8186754999915,795.8020442998968,795.9187259000028,795.8020442998968,795.9187259000028,795.9020551999565,None,m,1,795.9020551999565,None,796.6693521999987,None,0.7485696000512689,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,2,0,2,0,0,9,9,0,,,,,,,,,,,,,,,,,,,,,,,,,1.746,1.779,797.0698039999697,None,797.61286559992,798.1203397999052,798.1037094999338,798.2037378000095,798.1037094999338,798.2037378000095,798.2037378000095,None,c,1,798.2037378000095,None,798.9877397000091,None,0.7670701000606641,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,2,0,2,0,0,10,10,4,,,,,,,,,,,,,,,,,,,,,,,,,1.44,2.298,799.3881217999151,None,799.9282971000066,800.4387182999635,800.4220412999857,800.5387558999937,800.4220412999857,800.5387558999937,800.52204969991,None,c,1,800.52204969991,None,801.2548536999384,None,0.7047408999642357,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,2,0,2,0,0,11,11,6,,,,,,,,,,,,,,,,,,,,,,,,,1.58,1.913,801.6565873000072,None,802.1924185999669,802.7070253998972,802.690388499992,802.790483299992,802.690388499992,802.790483299992,802.790483299992,None,m,1,802.790483299992,None,803.5410093999235,None,0.7242293000454083,,,,,,,,,,,,,,,,,,,,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,2,0,2,0,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,810.2794733999763,None,1.624,2.327,813.8038831999293,None,,,,,,,,,,,,,,,,803.9412706999574,None,0.014336960040964186,None,814.3229192999424,814.8325346999336,0.5014932799385861,1.0015557799488306,814.8159106000094,814.9159355999436,814.8159106000094,814.9159355999436,814.9159355999436,None,c,1,814.9159355999436,None,0.7907644999213517,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,2,0,2,0,,,,,0,1,1,11,,,,,,,,,,,,,,,,,,,,,1.62,1.731,815.8409917999525,None,,,,,,,,,,,,,,,,,,,,816.3936155999545,816.9005290999776,0.5146640400635079,1.01497824001126,816.8838815999916,817.000579399988,816.8838815999916,817.000579399988,816.9839009999996,None,m,0,816.9839009999996,None,0.8190532999578863,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,2,0,2,0,,,,,0,2,2,3,,,,,,,,,,,,,,,,,,,,,1.661,2.465,817.9273854999337,None,,,,,,,,,,,,,,,,,,,,818.4651508999523,818.9687330999877,0.506407180102542,1.0069706800859421,818.952064699959,819.052064599935,818.952064699959,819.052064599935,819.052064599935,None,m,1,819.052064599935,None,0.8627966999774799,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,2,0,2,0,,,,,0,3,3,6,,,,,,,,,,,,,,,,,,,,,1.545,1.959,820.0436695999233,None,,,,,,,,,,,,,,,,,,,,820.594622900011,821.1036521999631,0.5153532400727272,1.0156231400324032,821.0869508999167,821.1869641999947,821.0869508999167,821.1869641999947,821.1869641999947,None,m,1,821.1869641999947,None,0.663721099961549,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,2,0,2,0,,,,,0,4,4,4,,,,,,,,,,,,,,,,,,,,,1.798,2.339,821.9773351999465,None,,,,,,,,,,,,,,,,,,,,822.5169937999453,823.021620699903,0.508655279991217,1.008946879999712,823.0049891999224,823.1216878999257,823.0049891999224,823.1216878999257,823.1050222999183,None,c,1,823.1050222999183,None,0.5536759000970051,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,2,0,2,0,,,,,0,5,5,10,,,,,,,,,,,,,,,,,,,,,1.705,1.468,823.7952265999047,None,,,,,,,,,,,,,,,,,,,,824.3337453999557,824.8396495999768,0.5110952799441293,1.011371579952538,824.8229740000097,824.939673799905,824.8229740000097,824.939673799905,824.9229718999704,None,c,1,824.9229718999704,None,0.559725399944,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,2,0,2,0,,,,,0,6,6,1,,,,,,,,,,,,,,,,,,,,,1.494,2.229,825.613658899907,None,,,,,,,,,,,,,,,,,,,,826.1489495999413,826.6576040999498,0.5147158799227327,1.0149954799562693,826.6409332999028,826.7576612998964,826.6409332999028,826.7576612998964,826.7409736999543,None,m,1,826.7409736999543,None,1.045716500026174,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,2,0,2,0,,,,,0,7,7,7,,,,,,,,,,,,,,,,,,,,,1.708,1.999,827.9150747999083,None,,,,,,,,,,,,,,,,,,,,828.4536372999428,828.9592734999023,0.5115172800142318,1.011796780047007,828.9426282999339,829.0593492999906,828.9426282999339,829.0593492999906,829.0426295999205,None,m,1,829.0426295999205,None,0.7600473000202328,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,2,0,2,0,,,,,0,8,8,2,,,,,,,,,,,,,,,,,,,,,1.632,1.312,829.9330582999391,None,,,,,,,,,,,,,,,,,,,,830.4796148999594,830.9940209999913,0.500499980058521,1.0007502799853683,830.960776599939,831.0607596999034,830.960776599939,831.0607596999034,831.0607596999034,None,m,1,831.0607596999034,None,0.7419487000443041,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,2,0,2,0,,,,,0,9,9,5,,,,,,,,,,,,,,,,,,,,,1.643,2.051,831.9341685000109,None,,,,,,,,,,,,,,,,,,,,832.4735892999452,832.978886500001,0.5112515800865367,1.0114683801075444,832.9622526000021,833.0789005999686,832.9622526000021,833.0789005999686,833.0622007999336,None,m,1,833.0622007999336,None,0.6924948999658227,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,2,0,2,0,,,,,0,10,10,8,,,,,,,,,,,,,,,,,,,,,1.551,1.468,833.8858976999763,None,,,,,,,,,,,,,,,,,,,,834.4236605999758,834.9302605999401,0.5129518799949437,1.0132823799503967,834.9135751998983,835.0303113999544,834.9135751998983,835.0303113999544,835.0136199999833,None,c,1,835.0136199999833,None,0.6611166000366211,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,2,0,2,0,,,,,0,11,11,9,,,,,,,,,,,,,,,,,,,,,1.677,2.156,835.8037073999876,None,,,,,,,,,,,,,,,,,,,,836.3433492999757,836.8482955999207,0.5072594799567014,1.0075116800144315,836.8316881000064,836.9316858999664,836.8316881000064,836.9316858999664,836.9316858999664,None,c,1,836.9316858999664,None,0.7111541000194848,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,2,0,2,0,,,,,1,0,12,3,,,,,,,,,,,,,,,,,,,,,1.557,1.376,837.7722217999399,None,,,,,,,,,,,,,,,,,,,,838.3107279000105,838.816413099994,0.512350479955785,1.0126608799910173,838.7997220999096,838.8997639999725,838.7997220999096,838.8997639999725,838.8997639999725,None,c,0,838.8997639999725,None,0.5988641999429092,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,2,0,2,0,,,,,1,1,13,4,,,,,,,,,,,,,,,,,,,,,1.667,1.674,839.6232582000084,None,,,,,,,,,,,,,,,,,,,,840.1649450999685,840.6677498999052,0.5065629801247269,1.006810080143623,840.6511178999208,840.7677879999392,840.6511178999208,840.7677879999392,840.7510923999362,None,c,1,840.7510923999362,None,0.5395601000636816,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,2,0,2,0,,,,,1,2,14,5,,,,,,,,,,,,,,,,,,,,,1.47,1.518,841.4244238999672,None,,,,,,,,,,,,,,,,,,,,841.968439499964,842.469043299905,0.49979138001799583,1.0000994800357148,842.4523842999479,842.5691029999871,842.4523842999479,842.5691029999871,842.5691029999871,None,m,1,842.5691029999871,None,0.5935737999388948,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,2,0,2,0,,,,,1,3,15,8,,,,,,,,,,,,,,,,,,,,,1.416,2.263,843.292317799991,None,,,,,,,,,,,,,,,,,,,,843.8307985999854,844.3370246998966,0.5113750798627734,1.0116820798721164,844.3203791999258,844.4370991999749,844.3203791999258,844.4370991999749,844.4206172999693,None,c,1,844.4206172999693,None,0.8700986999319866,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,2,0,2,0,,,,,1,4,16,10,,,,,,,,,,,,,,,,,,,,,1.671,1.965,845.4279779999051,None,,,,,,,,,,,,,,,,,,,,845.9653010999318,846.4719284999883,0.510407580062747,1.011513680103235,846.4552599999588,846.5719725999516,846.4552599999588,846.5719725999516,846.5553121999837,None,c,1,846.5553121999837,None,0.7194610999431461,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,2,0,2,0,,,,,1,5,17,6,,,,,,,,,,,,,,,,,,,,,1.586,1.97,847.4124399999855,None,,,,,,,,,,,,,,,,,,,,847.9790248000063,848.4905901999446,0.5080958401085809,1.0082223400240764,848.4735409999266,848.5734321000054,848.4735409999266,848.5734321000054,848.5734321000054,None,m,1,848.5734321000054,None,0.877116100047715,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,2,0,2,0,,,,,1,6,18,9,,,,,,,,,,,,,,,,,,,,,1.777,1.612,849.5807774999412,None,,,,,,,,,,,,,,,,,,,,850.1182098999852,850.6248928999994,0.5132505800575018,1.0136273800162598,850.6082825999474,850.708302199957,850.6082825999474,850.708302199957,850.708302199957,None,c,1,850.708302199957,None,0.8864084000233561,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,2,0,2,0,,,,,1,7,19,0,,,,,,,,,,,,,,,,,,,,,1.682,1.968,851.7314918999327,None,,,,,,,,,,,,,,,,,,,,852.269644999993,852.7765064999694,0.510837780078873,1.011153280036524,852.7598149999976,852.8598702999298,852.7598149999976,852.8598702999298,852.8598702999298,None,c,1,852.8598702999298,None,0.446682000067085,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,2,0,2,0,,,,,1,8,20,7,,,,,,,,,,,,,,,,,,,,,1.554,1.597,853.4332496999996,None,,,,,,,,,,,,,,,,,,,,853.9847186999395,854.4944589999504,0.501397080020979,1.0033907800680026,854.4761302999686,854.5777573999949,854.4761302999686,854.5777573999949,854.5777573999949,None,m,1,854.5777573999949,None,0.6174053999129683,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,2,0,2,0,,,,,1,9,21,1,,,,,,,,,,,,,,,,,,,,,1.628,1.676,855.3214772999054,None,,,,,,,,,,,,,,,,,,,,855.8698294999776,856.37906810001,0.5022249800385907,1.002782880095765,856.362454899936,856.4791471000062,856.362454899936,856.4791471000062,856.462455599918,None,m,1,856.462455599918,None,0.9081749001052231,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,2,0,2,0,,,,,1,10,22,2,,,,,,,,,,,,,,,,,,,,,1.603,1.697,857.5041088999715,None,,,,,,,,,,,,,,,,,,,,858.0457645999268,858.5473211999051,0.5019649800378829,1.0022401800379157,858.5307100999635,858.6473646999802,858.5307100999635,858.6473646999802,858.6307074999204,None,m,1,858.6307074999204,None,0.7722431001020595,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,2,0,2,0,,,,,1,11,23,11,,,,,,,,,,,,,,,,,,,,,1.416,1.289,859.537488300004,None,,,,,,,,,,,,,,,,,,,,860.0768640999449,860.5821395999519,0.5111804800108075,1.0114586800336838,860.5654873999301,860.6821677999105,860.5654873999301,860.6821677999105,860.6654995999997,None,c,1,860.6654995999997,None,0.6572568999836221,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,You,Self ,c,1,11,21,91,,,,,2,0,2,0,,,,,2,0,24,0,,,,,,,,,,,,,,,,,,,,,1.773,1.429,861.4554237999255,None,,,,,,,,,,,,,,,,,,,,862.0023404000094,862.517070599948,0.5112759799230844,1.0115470798918977,862.5004041999346,862.6004106999608,862.5004041999346,862.6004106999608,862.6004106999608,None,c,1,862.6004106999608,None,0.5622910000383854,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Stranger,Friend,m,3.2,19,29,99,,,,,2,0,2,0,,,,,2,1,25,5,,,,,,,,,,,,,,,,,,,,,1.517,2.344,863.2910252999282,None,,,,,,,,,,,,,,,,,,,,863.8327728000004,864.3348618999589,0.5047203799476847,1.0049964799545705,864.3182163999882,864.4348567998968,864.3182163999882,864.4348567998968,864.4182075998979,None,m,1,864.4182075998979,None,0.6804198999889195,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,You,Stranger,m,1.3,15,25,95,,,,,2,0,2,0,,,,,2,2,26,6,,,,,,,,,,,,,,,,,,,,,1.546,2.038,865.2245905000018,None,,,,,,,,,,,,,,,,,,,,865.7646869999589,866.2695771999424,0.5093091800808907,1.0096189801115543,866.2529131999472,866.3529392000055,866.2529131999472,866.3529392000055,866.3529392000055,None,c,0,866.3529392000055,None,0.6176276000915095,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,2,0,2,0,,,,,2,3,27,8,,,,,,,,,,,,,,,,,,,,,1.531,2.343,867.0929504999658,None,,,,,,,,,,,,,,,,,,,,867.6343140999088,868.1376434999984,0.5055185799719766,1.0065994799369946,868.1209816999035,868.2376694999402,868.1209816999035,868.2376694999402,868.2209593999432,None,m,0,868.2209593999432,None,0.6698870999971405,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,2,0,2,0,,,,,2,4,28,10,,,,,,,,,,,,,,,,,,,,,1.44,2.309,869.031588899903,None,,,,,,,,,,,,,,,,,,,,869.5690266999882,870.0723205999238,0.5066394800087437,1.0069284799974412,870.0557236999739,870.1723761999747,870.0557236999739,870.1723761999747,870.1557364999317,None,c,1,870.1557364999317,None,0.639050199999474,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Friend,Stranger,m,2.3,17,27,97,,,,,2,0,2,0,,,,,2,5,29,7,,,,,,,,,,,,,,,,,,,,,1.699,2.426,870.9333669999614,None,,,,,,,,,,,,,,,,,,,,871.4701938999351,871.9737582999514,0.5074988800333813,1.007761179935187,871.9570763999363,872.0737534000073,871.9570763999363,872.0737534000073,872.0570881000021,None,m,1,872.0570881000021,None,0.5775678999489173,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Friend,Self ,m,2.1,16,26,96,,,,,2,0,2,0,,,,,2,6,30,1,,,,,,,,,,,,,,,,,,,,,1.601,1.855,872.7638623999665,None,,,,,,,,,,,,,,,,,,,,873.3001974999206,873.8083578000078,0.514688879949972,1.0150813799118623,873.791715499945,873.9085400999757,873.791715499945,873.9085400999757,873.8918112999527,None,c,0,873.8918112999527,None,0.6468916999874637,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,You,Friend,m,1.2,14,24,94,,,,,2,0,2,0,,,,,2,7,31,3,,,,,,,,,,,,,,,,,,,,,1.712,1.319,874.6654753999319,None,,,,,,,,,,,,,,,,,,,,875.2200830999063,875.7264495999552,0.5133820400806144,1.0136360401520506,875.7097711999668,875.8097934999969,875.7097711999668,875.8097934999969,875.8097934999969,None,m,1,875.8097934999969,None,0.80968809989281,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Friend.png,Friend,Friend,c,2,12,22,92,,,,,2,0,2,0,,,,,2,8,32,4,,,,,,,,,,,,,,,,,,,,,1.46,1.595,876.7541022999212,None,,,,,,,,,,,,,,,,,,,,877.2918687999481,877.794618499931,0.5028554800665006,1.0031828799983487,877.7779392999364,877.8946545999497,877.7779392999364,877.8946545999497,877.8779043999966,None,c,1,877.8779043999966,None,0.5969672999344766,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Self.png,Stranger,Self ,m,3.1,18,28,98,,,,,2,0,2,0,,,,,2,9,33,2,,,,,,,,,,,,,,,,,,,,,1.756,1.816,878.604067599983,None,,,,,,,,,,,,,,,,,,,,879.1447375999996,879.6459735999815,0.5023447801358998,1.0033502801088616,879.6294123999542,879.7459672999103,879.6294123999542,879.7459672999103,879.7293050999288,None,m,1,879.7293050999288,None,0.7615893000038341,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
Stranger.png,Stranger,Stranger,c,3,13,23,93,,,,,2,0,2,0,,,,,2,10,34,11,,,,,,,,,,,,,,,,,,,,,1.467,2.349,880.6235196999041,None,,,,,,,,,,,,,,,,,,,,881.1646674999502,881.6640514999162,0.5154502800432965,1.0165457800030708,881.6640514999162,881.7648551999591,881.6640514999162,881.7648551999591,881.7648551999591,None,c,1,881.7648551999591,None,0.8379464000463486,,,,,,,p17,2022_Apr_19_1054,training+cueing,2021.1.4,59.95394339292472,
