subject,trialnum,shapeassociation,matchingcondition,response,correct,latency
995543611,67,self,mismatching,47,0,285
995543611,69,friend,mismatching,48,1,532
995543611,71,self,matching,47,1,368
995543611,73,friend,matching,47,1,463
995543611,75,friend,matching,48,0,406
995543611,77,friend,mismatching,48,1,502
995543611,79,friend,matching,48,0,458
995543611,81,self,matching,47,1,576
995543611,83,self,mismatching,48,1,463
995543611,85,friend,matching,47,1,536
995543611,87,self,matching,47,1,333
995543611,89,friend,matching,47,1,540
995543611,91,self,mismatching,48,1,513
995543611,93,friend,matching,48,0,556
995543611,95,self,mismatching,48,1,444
995543611,97,friend,matching,47,1,441
995543611,99,friend,mismatching,47,0,439
995543611,101,self,matching,47,1,392
995543611,103,friend,matching,47,1,473
995543611,105,self,mismatching,48,1,378
995543611,107,friend,mismatching,48,1,760
995543611,109,self,matching,47,1,385
995543611,111,self,matching,47,1,263
995543611,113,friend,matching,48,0,295
995543611,115,self,mismatching,47,0,565
995543611,117,friend,mismatching,47,0,534
995543611,119,self,matching,47,1,452
995543611,121,friend,mismatching,48,1,571
995543611,123,self,matching,47,1,542
995543611,125,friend,matching,48,0,546
995543611,127,friend,matching,47,1,437
995543611,129,friend,matching,47,1,362
995543611,131,friend,matching,47,1,362
995543611,133,friend,mismatching,47,0,376
995543611,135,friend,matching,47,1,451
995543611,137,friend,matching,47,1,499
995543611,139,friend,matching,47,1,346
995543611,141,self,mismatching,48,1,580
995543611,143,friend,mismatching,48,1,562
995543611,145,friend,mismatching,48,1,527
995543611,147,self,matching,47,1,258
995543611,149,friend,mismatching,47,0,310
995543611,151,self,matching,47,1,349
995543611,153,friend,matching,48,0,571
995543611,155,friend,mismatching,48,1,507
995543611,157,friend,mismatching,48,1,538
995543611,159,self,mismatching,47,0,298
995543611,161,friend,matching,47,1,548
995543611,163,friend,matching,47,1,554
995543611,165,self,matching,47,1,367
995543611,167,friend,matching,48,0,421
995543611,169,self,matching,48,0,458
995543611,171,self,mismatching,47,0,305
995543611,173,self,matching,47,1,351
995543611,175,self,matching,47,1,353
995543611,177,friend,mismatching,47,0,538
995543611,179,self,mismatching,48,1,515
995543611,181,friend,matching,48,0,452
995543611,183,friend,matching,47,1,556
995543611,185,friend,mismatching,48,1,559
995543611,187,self,matching,47,1,451
995543611,189,friend,matching,47,1,776
995543611,191,self,matching,47,1,434
995543611,193,self,mismatching,48,1,450
995543611,195,self,matching,47,1,456
995543611,197,self,mismatching,48,1,503
995543611,199,self,matching,47,1,543
995543611,201,friend,mismatching,48,1,462
995543611,203,self,mismatching,47,0,616
995543611,205,self,mismatching,48,1,526
995543611,207,self,mismatching,48,1,523
995543611,209,self,mismatching,48,1,462
995543611,211,friend,mismatching,48,1,527
995543611,213,friend,mismatching,48,1,523
995543611,215,self,matching,47,1,523
995543611,217,self,matching,47,1,460
995543611,219,friend,mismatching,48,1,397
995543611,221,self,mismatching,48,1,704
995543611,223,self,matching,47,1,498
995543611,225,self,mismatching,48,1,508
995543611,227,self,mismatching,48,1,590
995543611,229,friend,matching,47,1,449
995543611,231,self,mismatching,48,1,450
995543611,233,friend,matching,48,0,470
995543611,235,self,mismatching,48,1,477
995543611,237,self,mismatching,48,1,499
995543611,239,self,mismatching,48,1,529
995543620,1,self,matching,47,0,438
995543620,3,self,mismatching,48,0,854
995543620,5,friend,mismatching,48,0,732
995543620,7,friend,mismatching,48,0,728
995543620,11,self,matching,47,0,698
995543620,15,self,mismatching,47,1,763
995543620,19,self,mismatching,48,0,903
995543620,23,friend,matching,48,1,436
995543620,25,friend,matching,47,0,682
995543620,27,self,mismatching,47,1,1137
995543620,29,self,matching,48,1,852
995543620,31,self,mismatching,47,1,621
995543620,35,self,matching,47,0,931
995543620,37,self,matching,48,1,486
995543620,39,friend,matching,48,1,572
995543620,41,friend,mismatching,47,1,955
995543620,43,self,matching,48,1,623
995543620,45,friend,mismatching,47,1,1035
995543620,47,self,matching,48,1,330
995543620,49,self,mismatching,47,1,886
995543620,51,self,mismatching,47,1,491
995543620,53,friend,matching,48,1,437
995543620,55,friend,mismatching,47,1,662
995543620,57,self,mismatching,47,1,826
995543620,59,friend,mismatching,47,1,558
995543620,61,friend,matching,48,1,657
995543620,63,self,mismatching,47,1,726
995543620,65,self,mismatching,47,1,917
995543620,67,friend,matching,48,1,549
995543620,69,self,matching,48,1,578
995543620,71,self,matching,48,1,413
995543620,73,friend,matching,48,1,565
995543620,75,self,mismatching,47,1,808
995543620,77,friend,mismatching,47,1,656
995543620,79,friend,matching,48,1,625
995543620,81,friend,matching,48,1,697
995543620,83,self,mismatching,47,1,766
995543620,85,friend,matching,48,1,518
995543620,87,self,matching,48,1,530
995543620,89,self,mismatching,47,1,576
995543620,91,self,matching,48,1,598
995543620,93,friend,matching,48,1,487
995543620,95,friend,mismatching,47,1,612
995543620,97,friend,mismatching,47,1,624
995543620,99,self,matching,48,1,446
995543620,101,self,matching,48,1,515
995543620,103,self,matching,48,1,347
995543620,105,self,matching,48,1,487
995543620,107,self,mismatching,47,1,503
995543620,109,self,matching,48,1,562
995543620,111,friend,matching,48,1,654
995543620,113,self,matching,48,1,503
995543620,115,self,mismatching,47,1,571
995543620,117,friend,mismatching,47,1,624
995543620,119,self,matching,48,1,426
995543620,121,self,matching,48,1,378
995543620,123,friend,matching,48,1,414
995543620,125,friend,mismatching,47,1,506
995543620,127,self,matching,48,1,565
995543620,129,self,matching,47,0,477
995543620,131,friend,mismatching,47,1,663
995543620,133,friend,mismatching,47,1,675
995543620,135,friend,mismatching,47,1,687
995543620,137,self,mismatching,47,1,612
995543620,139,friend,matching,48,1,644
995543620,141,friend,mismatching,47,1,653
995543620,143,friend,matching,48,1,562
995543620,145,friend,mismatching,47,1,524
995543620,147,friend,matching,48,1,566
995543620,149,friend,mismatching,47,1,529
995543620,151,friend,matching,48,1,654
995543620,153,friend,matching,48,1,513
995543620,155,friend,matching,48,1,416
995543620,157,self,mismatching,47,1,538
995543620,159,friend,mismatching,47,1,544
995543620,161,friend,matching,48,1,429
995543620,163,friend,mismatching,47,1,654
995543620,165,self,matching,48,1,333
995543620,167,self,mismatching,47,1,669
995543620,169,self,mismatching,47,1,621
995543620,171,friend,mismatching,47,1,723
995543620,173,self,matching,48,1,696
995543620,175,friend,matching,48,1,544
995543620,177,self,mismatching,47,1,470
995543620,179,friend,matching,48,1,622
995543620,181,self,matching,48,1,584
995543620,183,friend,mismatching,47,1,669
995543620,185,self,matching,48,1,401
995543620,187,friend,matching,48,1,540
995543620,189,self,mismatching,47,1,506
995543620,191,self,mismatching,47,1,555
995543620,193,friend,mismatching,47,1,627
995543620,195,friend,matching,48,1,849
995543620,197,friend,matching,48,1,738
995543620,199,friend,matching,48,1,484
995543620,201,friend,mismatching,47,1,609
995543620,203,friend,mismatching,47,1,828
995543620,205,self,matching,48,1,424
995543620,207,friend,mismatching,47,1,616
995543620,209,friend,matching,47,0,568
995543620,211,self,matching,48,1,600
995543620,213,self,mismatching,47,1,569
995543620,215,self,mismatching,47,1,591
995543620,217,friend,mismatching,47,1,636
995543620,219,friend,matching,48,1,442
995543620,221,self,matching,48,1,558
995543620,223,self,mismatching,47,1,626
995543620,225,self,mismatching,47,1,602
995543620,227,friend,mismatching,47,1,611
995543620,229,friend,mismatching,47,1,723
995543620,231,self,mismatching,47,1,685
995543620,233,self,mismatching,47,1,330
995543620,235,friend,mismatching,48,0,346
995543620,237,self,matching,48,1,485
995543620,239,self,mismatching,47,1,650
995543624,1,friend,mismatching,47,1,376
995543624,3,self,mismatching,48,0,407
995543624,5,self,mismatching,47,1,458
995543624,7,self,matching,47,0,599
995543624,9,self,mismatching,47,1,1034
995543624,11,friend,mismatching,48,0,315
995543624,13,friend,mismatching,48,0,518
995543624,15,friend,matching,47,0,616
995543624,17,self,mismatching,47,1,688
995543624,19,self,mismatching,47,1,587
995543624,21,self,matching,48,1,498
995543624,23,self,matching,48,1,460
995543624,25,self,matching,48,1,384
995543624,27,self,mismatching,47,1,274
995543624,29,self,mismatching,47,1,510
995543624,31,friend,matching,48,1,889
995543624,33,friend,mismatching,47,1,668
995543624,35,friend,mismatching,47,1,792
995543624,37,self,mismatching,47,1,673
995543624,39,friend,mismatching,47,1,545
995543624,41,friend,mismatching,47,1,491
995543624,43,friend,matching,47,0,496
995543624,45,self,matching,48,1,562
995543624,47,friend,mismatching,47,1,699
995543624,49,self,matching,48,1,596
995543624,51,friend,matching,47,0,333
995543624,53,self,mismatching,47,1,691
995543624,55,self,mismatching,48,0,650
995543624,57,friend,mismatching,48,0,569
995543624,59,friend,matching,48,1,831
995543624,61,friend,matching,47,0,673
995543624,63,self,matching,48,1,579
995543624,65,friend,mismatching,47,1,784
995543624,67,friend,mismatching,47,1,609
995543624,69,self,mismatching,47,1,696
995543624,71,self,mismatching,47,1,865
995543624,73,friend,mismatching,47,1,572
995543624,75,self,mismatching,48,0,908
995543624,77,friend,matching,48,1,645
995543624,79,friend,mismatching,47,1,618
995543624,81,friend,matching,47,0,683
995543624,83,self,matching,48,1,537
995543624,85,self,matching,48,1,414
995543624,87,self,mismatching,47,1,470
995543624,89,self,mismatching,47,1,708
995543624,91,friend,mismatching,48,0,672
995543624,93,self,mismatching,47,1,677
995543624,95,self,matching,48,1,508
995543624,97,friend,mismatching,47,1,645
995543624,99,self,matching,48,1,589
995543624,101,friend,mismatching,47,1,818
995543624,103,self,matching,48,1,685
995543624,105,friend,matching,47,0,775
995543624,107,friend,matching,48,1,475
995543624,109,friend,mismatching,47,1,566
995543624,111,self,matching,48,1,350
995543624,113,friend,matching,48,1,733
995543624,115,self,matching,48,1,399
995543624,117,self,matching,48,1,305
995543624,119,friend,matching,48,1,511
995543624,121,self,matching,48,1,427
995543624,123,self,matching,48,1,394
995543624,125,self,matching,48,1,370
995543624,127,friend,mismatching,48,0,520
995543624,129,self,mismatching,47,1,998
995543624,131,friend,mismatching,47,1,725
995543624,133,self,matching,48,1,637
995543624,135,friend,matching,48,1,939
995543624,137,friend,matching,48,1,857
995543624,139,self,mismatching,47,1,592
995543624,141,friend,mismatching,47,1,624
995543624,143,friend,matching,47,0,785
995543624,145,friend,mismatching,47,1,650
995543624,147,self,matching,48,1,512
995543624,149,friend,matching,48,1,714
995543624,151,self,mismatching,47,1,636
995543624,153,self,matching,48,1,318
995543624,155,friend,matching,48,1,526
995543624,157,self,matching,48,1,445
995543624,159,self,matching,48,1,584
995543624,161,friend,mismatching,48,0,487
995543624,163,friend,matching,48,1,652
995543624,165,self,mismatching,48,0,787
995543624,167,friend,mismatching,47,1,810
995543624,169,friend,matching,48,1,622
995543624,171,friend,matching,47,0,672
995543624,173,friend,mismatching,47,1,851
995543624,175,friend,mismatching,47,1,987
995543624,177,friend,mismatching,47,1,955
995543624,179,self,matching,48,1,605
995543624,181,friend,matching,48,1,548
995543624,183,friend,matching,47,0,588
995543624,185,friend,mismatching,47,1,731
995543624,187,friend,matching,48,1,560
995543624,189,friend,matching,48,1,485
995543624,191,self,mismatching,47,1,664
995543624,193,friend,matching,47,0,614
995543624,195,self,matching,48,1,420
995543624,197,self,mismatching,47,1,680
995543624,199,self,matching,48,1,769
995543624,201,self,mismatching,47,1,687
995543624,203,friend,matching,48,1,714
995543624,205,self,matching,48,1,576
995543624,207,friend,mismatching,47,1,680
995543624,209,friend,matching,48,1,794
995543624,211,friend,matching,48,1,558
995543624,213,self,matching,48,1,557
995543624,215,self,mismatching,47,1,516
995543624,217,friend,mismatching,47,1,552
995543624,219,self,matching,48,1,497
995543624,221,self,mismatching,47,1,612
995543624,223,self,mismatching,47,1,648
995543624,225,friend,mismatching,47,1,628
995543624,227,friend,matching,48,1,395
995543624,229,friend,matching,48,1,654
995543624,231,self,mismatching,47,1,472
995543624,233,self,mismatching,47,1,669
995543624,235,self,matching,48,1,364
995543624,237,self,mismatching,47,1,821
995543624,239,self,mismatching,47,1,748
995543627,3,friend,matching,48,0,1035
995543627,5,friend,mismatching,47,0,1183
995543627,9,self,mismatching,47,0,767
995543627,11,self,mismatching,47,0,912
995543627,13,self,matching,48,0,845
995543627,15,friend,mismatching,47,0,1146
995543627,17,friend,mismatching,48,1,802
995543627,19,friend,matching,48,0,720
995543627,21,self,mismatching,47,0,910
995543627,23,friend,mismatching,47,0,609
995543627,25,friend,mismatching,47,0,615
995543627,27,self,matching,48,0,453
995543627,29,self,mismatching,47,0,940
995543627,31,self,matching,47,1,491
995543627,33,friend,matching,48,0,265
995543627,35,friend,matching,47,1,202
995543627,37,friend,matching,48,0,323
995543627,39,friend,mismatching,48,1,573
995543627,41,self,matching,47,1,431
995543627,43,friend,mismatching,47,0,326
995543627,45,self,matching,47,1,343
995543627,47,friend,matching,48,0,320
995543627,49,self,mismatching,47,0,298
995543627,51,self,matching,48,0,334
995543627,53,friend,matching,47,1,503
995543627,55,friend,matching,48,0,859
995543627,57,friend,mismatching,47,0,810
995543627,59,friend,matching,47,1,298
995543627,61,self,matching,48,0,251
995543627,63,friend,matching,47,1,618
995543627,65,self,matching,47,1,696
995543627,67,self,mismatching,47,0,488
995543627,69,friend,mismatching,47,0,425
995543627,71,self,matching,47,1,345
995543627,73,self,matching,47,1,610
995543627,75,self,matching,47,1,455
995543627,77,self,mismatching,48,1,589
995543627,79,friend,matching,48,0,666
995543627,81,friend,mismatching,47,0,601
995543627,83,friend,matching,47,1,385
995543627,85,friend,matching,47,1,355
995543627,87,self,matching,48,0,458
995543627,89,self,matching,47,1,268
995543627,91,self,mismatching,48,1,608
995543627,93,self,mismatching,47,0,548
995543627,95,friend,matching,48,0,665
995543627,97,self,matching,48,0,340
995543627,99,self,mismatching,47,0,318
995543627,101,friend,mismatching,47,0,349
995543627,103,friend,mismatching,47,0,246
995543627,105,self,mismatching,47,0,342
995543627,107,friend,mismatching,48,1,250
995543627,109,self,mismatching,47,0,689
995543627,111,self,matching,48,0,914
995543627,113,friend,mismatching,48,1,545
995543627,115,self,mismatching,47,0,671
995543627,117,self,matching,47,1,619
995543627,119,friend,mismatching,48,1,576
995543627,121,self,matching,47,1,435
995543627,123,self,matching,47,1,363
995543627,125,friend,mismatching,48,1,532
995543627,127,friend,matching,48,0,708
995543627,129,friend,mismatching,48,1,611
995543627,131,friend,matching,47,1,360
995543627,133,friend,mismatching,48,1,650
995543627,135,self,mismatching,48,1,717
995543627,137,friend,matching,47,1,829
995543627,139,self,mismatching,48,1,1069
995543627,141,self,matching,47,1,510
995543627,143,self,matching,47,1,345
995543627,145,friend,matching,48,0,583
995543627,147,self,matching,47,1,444
995543627,149,friend,mismatching,48,1,619
995543627,151,friend,mismatching,48,1,652
995543627,153,self,mismatching,48,1,828
995543627,155,self,mismatching,48,1,639
995543627,157,self,mismatching,48,1,585
