,subjectGroup,subject,age,sex,education,handedness,TaskName,BlockNumber,stimPos,stim1,stim2,shape,word,MATCHkey,RT,correct,question,response,condition,TaskType,Association
180,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,-400,triangle,NA,you,NA,Yneutral_k,738,1,NA,k,single,RG_incongruent,you
181,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400,octagon,NA,happy,NA,Yneutral_k,461,1,NA,j,single,RG_incongruent,happy
182,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400,triangle,NA,you,NA,Yneutral_k,415,1,NA,k,single,RG_incongruent,you
183,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400,octagon,NA,happy,NA,Yneutral_k,567,1,NA,j,single,RG_incongruent,happy
184,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400,diamond,NA,neutral,NA,Yneutral_k,459,1,NA,k,single,RG_incongruent,neutral
185,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400,octagon,NA,happy,NA,Yneutral_k,479,1,NA,j,single,RG_incongruent,happy
186,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400; -400,rhomboid,octagon,friendhappy,NA,Yneutral_k,623,1,NA,j,pair,RG_incongruent,friendhappy
187,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400; -400,triangle,diamond,youneutral,NA,Yneutral_k,356,1,NA,k,pair,RG_incongruent,youneutral
188,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400; -400,diamond,triangle,neutralyou,NA,Yneutral_k,569,1,NA,k,pair,RG_incongruent,neutralyou
189,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400,octagon,NA,happy,NA,Yneutral_k,506,1,NA,j,single,RG_incongruent,happy
190,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400; -400,octagon,rhomboid,happyfriend,NA,Yneutral_k,410,1,NA,j,pair,RG_incongruent,happyfriend
191,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400; -400,rhomboid,octagon,friendhappy,NA,Yneutral_k,270,1,NA,j,pair,RG_incongruent,friendhappy
192,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400; -400,diamond,triangle,neutralyou,NA,Yneutral_k,376,1,NA,k,pair,RG_incongruent,neutralyou
193,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400; -400,rhomboid,octagon,friendhappy,NA,Yneutral_k,339,1,NA,j,pair,RG_incongruent,friendhappy
194,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400; -400,diamond,triangle,neutralyou,NA,Yneutral_k,350,0,NA,j,pair,RG_incongruent,neutralyou
195,4,1,19,female,College or Technical school,right-handed,RG1_YN,2,400,diamond,NA,neutral,NA,Yneutral_k,399,1,NA,k,single,RG_incongruent,neutral
196,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,triangle,NA,you,NA,Yneutral_k,359,1,NA,k,single,RG_incongruent,you
197,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,triangle,NA,you,NA,Yneutral_k,303,1,NA,k,single,RG_incongruent,you
198,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,rhomboid,NA,friend,NA,Yneutral_k,308,0,NA,k,single,RG_incongruent,friend
199,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,octagon,NA,happy,NA,Yneutral_k,636,1,NA,j,single,RG_incongruent,happy
200,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,triangle,NA,you,NA,Yneutral_k,327,1,NA,k,single,RG_incongruent,you
201,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,triangle,diamond,youneutral,NA,Yneutral_k,444,1,NA,k,pair,RG_incongruent,youneutral
202,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,octagon,rhomboid,happyfriend,NA,Yneutral_k,281,1,NA,j,pair,RG_incongruent,happyfriend
203,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,octagon,rhomboid,happyfriend,NA,Yneutral_k,452,1,NA,j,pair,RG_incongruent,happyfriend
204,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,diamond,NA,neutral,NA,Yneutral_k,455,1,NA,k,single,RG_incongruent,neutral
205,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,diamond,NA,neutral,NA,Yneutral_k,289,1,NA,k,single,RG_incongruent,neutral
206,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,diamond,NA,neutral,NA,Yneutral_k,321,0,NA,j,single,RG_incongruent,neutral
207,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,diamond,NA,neutral,NA,Yneutral_k,308,1,NA,k,single,RG_incongruent,neutral
208,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,octagon,NA,happy,NA,Yneutral_k,433,0,NA,k,single,RG_incongruent,happy
209,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,rhomboid,NA,friend,NA,Yneutral_k,488,0,NA,k,single,RG_incongruent,friend
210,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,rhomboid,NA,friend,NA,Yneutral_k,582,1,NA,j,single,RG_incongruent,friend
211,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,rhomboid,NA,friend,NA,Yneutral_k,268,1,NA,j,single,RG_incongruent,friend
212,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,rhomboid,octagon,friendhappy,NA,Yneutral_k,445,1,NA,j,pair,RG_incongruent,friendhappy
213,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,rhomboid,octagon,friendhappy,NA,Yneutral_k,341,1,NA,j,pair,RG_incongruent,friendhappy
214,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,rhomboid,NA,friend,NA,Yneutral_k,352,0,NA,k,single,RG_incongruent,friend
215,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,rhomboid,NA,friend,NA,Yneutral_k,372,1,NA,j,single,RG_incongruent,friend
216,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,diamond,NA,neutral,NA,Yneutral_k,518,1,NA,k,single,RG_incongruent,neutral
217,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,diamond,triangle,neutralyou,NA,Yneutral_k,580,1,NA,k,pair,RG_incongruent,neutralyou
218,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,octagon,NA,happy,NA,Yneutral_k,445,1,NA,j,single,RG_incongruent,happy
219,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,diamond,NA,neutral,NA,Yneutral_k,455,1,NA,k,single,RG_incongruent,neutral
220,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,triangle,NA,you,NA,Yneutral_k,429,0,NA,j,single,RG_incongruent,you
221,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,rhomboid,NA,friend,NA,Yneutral_k,1018,1,NA,j,single,RG_incongruent,friend
222,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,triangle,NA,you,NA,Yneutral_k,460,1,NA,k,single,RG_incongruent,you
223,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,octagon,rhomboid,happyfriend,NA,Yneutral_k,628,1,NA,j,pair,RG_incongruent,happyfriend
224,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,triangle,NA,you,NA,Yneutral_k,435,1,NA,k,single,RG_incongruent,you
225,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,diamond,NA,neutral,NA,Yneutral_k,422,1,NA,k,single,RG_incongruent,neutral
226,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,triangle,NA,you,NA,Yneutral_k,373,1,NA,k,single,RG_incongruent,you
227,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,triangle,diamond,youneutral,NA,Yneutral_k,306,1,NA,k,pair,RG_incongruent,youneutral
228,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,diamond,NA,neutral,NA,Yneutral_k,330,1,NA,k,single,RG_incongruent,neutral
229,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,diamond,NA,neutral,NA,Yneutral_k,261,1,NA,k,single,RG_incongruent,neutral
230,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,octagon,NA,happy,NA,Yneutral_k,280,0,NA,k,single,RG_incongruent,happy
231,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,octagon,NA,happy,NA,Yneutral_k,437,1,NA,j,single,RG_incongruent,happy
232,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,triangle,diamond,youneutral,NA,Yneutral_k,426,1,NA,k,pair,RG_incongruent,youneutral
233,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,diamond,triangle,neutralyou,NA,Yneutral_k,509,1,NA,k,pair,RG_incongruent,neutralyou
234,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,rhomboid,octagon,friendhappy,NA,Yneutral_k,561,1,NA,j,pair,RG_incongruent,friendhappy
235,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,triangle,diamond,youneutral,NA,Yneutral_k,511,1,NA,k,pair,RG_incongruent,youneutral
236,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,diamond,NA,neutral,NA,Yneutral_k,509,1,NA,k,single,RG_incongruent,neutral
237,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,diamond,triangle,neutralyou,NA,Yneutral_k,433,1,NA,k,pair,RG_incongruent,neutralyou
238,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,octagon,rhomboid,happyfriend,NA,Yneutral_k,502,1,NA,j,pair,RG_incongruent,happyfriend
239,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,rhomboid,NA,friend,NA,Yneutral_k,542,1,NA,j,single,RG_incongruent,friend
240,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,triangle,NA,you,NA,Yneutral_k,411,1,NA,k,single,RG_incongruent,you
241,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,rhomboid,NA,friend,NA,Yneutral_k,465,1,NA,j,single,RG_incongruent,friend
242,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,octagon,NA,happy,NA,Yneutral_k,372,1,NA,j,single,RG_incongruent,happy
243,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,-400,octagon,NA,happy,NA,Yneutral_k,504,1,NA,j,single,RG_incongruent,happy
244,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,octagon,NA,happy,NA,Yneutral_k,433,1,NA,j,single,RG_incongruent,happy
245,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,diamond,triangle,neutralyou,NA,Yneutral_k,446,1,NA,k,pair,RG_incongruent,neutralyou
246,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,triangle,NA,you,NA,Yneutral_k,370,0,NA,j,single,RG_incongruent,you
247,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,octagon,rhomboid,happyfriend,NA,Yneutral_k,580,1,NA,j,pair,RG_incongruent,happyfriend
248,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,octagon,NA,happy,NA,Yneutral_k,515,1,NA,j,single,RG_incongruent,happy
249,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,triangle,NA,you,NA,Yneutral_k,354,1,NA,k,single,RG_incongruent,you
250,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,rhomboid,octagon,friendhappy,NA,Yneutral_k,477,1,NA,j,pair,RG_incongruent,friendhappy
251,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,octagon,NA,happy,NA,Yneutral_k,373,1,NA,j,single,RG_incongruent,happy
252,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,triangle,diamond,youneutral,NA,Yneutral_k,574,1,NA,k,pair,RG_incongruent,youneutral
253,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400,rhomboid,NA,friend,NA,Yneutral_k,422,1,NA,j,single,RG_incongruent,friend
254,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,rhomboid,octagon,friendhappy,NA,Yneutral_k,563,1,NA,j,pair,RG_incongruent,friendhappy
255,4,1,19,female,College or Technical school,right-handed,RG1_YN,3,400; -400,diamond,triangle,neutralyou,NA,Yneutral_k,487,1,NA,k,pair,RG_incongruent,neutralyou
256,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,1,2 I am sad all of the time,NA,BDI,NA
257,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,2,1 I feel more discouraged about my future than I used to be,NA,BDI,NA
258,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,3,"2 As I look back, I see a lot of failures",NA,BDI,NA
259,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,4,2 I get very little pleasure from the things I used to enjoy,NA,BDI,NA
260,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,5,3 I feel guilty all of the time,NA,BDI,NA
261,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,6,3 I feel I am being punished,NA,BDI,NA
262,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,7,2 I am disappointed in myself,NA,BDI,NA
263,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,8,3 I blame myself for everything bad that happens,NA,BDI,NA
264,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,9,3 I would kill myself if I had the chance,NA,BDI,NA
265,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,10,"3 I feel like crying, but I can't",NA,BDI,NA
266,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,11,2 I am so restless or agitated that it's hard to stay still,NA,BDI,NA
267,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,12,1 I am less interested in other people or things than before,NA,BDI,NA
268,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,13,0 I make decisions about as well as ever,NA,BDI,NA
269,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,14,2 I feel more worthless as compared to other people,NA,BDI,NA
270,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,15,2 I don't have enough energy to do very much,NA,BDI,NA
271,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,16,3a I sleep most of the day,NA,BDI,NA
272,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,17,3 I am irritable all the time,NA,BDI,NA
273,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,18,2a My appetite is much less than before,NA,BDI,NA
274,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,19,3 I find I can't concentrate on anything,NA,BDI,NA
275,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,20,2 I am too tired or fatigued to do a lot of the things I used to do,NA,BDI,NA
276,4,1,19,female,College or Technical school,right-handed,BDI,NA,NA,NA,NA,NA,NA,NA,107668,0,21,1 I am less interested in sex than I used to be,NA,BDI,NA
277,4,1,19,female,College or Technical school,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,18804,0,1,Disagree,NA,SWL,NA
278,4,1,19,female,College or Technical school,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,18804,0,2,Disagree,NA,SWL,NA
279,4,1,19,female,College or Technical school,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,18804,0,3,Disagree,NA,SWL,NA
280,4,1,19,female,College or Technical school,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,18804,0,4,Disagree,NA,SWL,NA
281,4,1,19,female,College or Technical school,right-handed,SWL,NA,NA,NA,NA,NA,NA,NA,18804,0,5,Strongly disagree,NA,SWL,NA
282,4,1,19,female,College or Technical school,right-handed,donation,NA,NA,NA,NA,NA,NA,NA,7906,0,NA,300,NA,donation,NA
283,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,1,Agree a little,NA,BFI,NA
284,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,2,Disagree a little,NA,BFI,NA
285,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,3,Neither agree nor disagree,NA,BFI,NA
286,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,4,Strongly agree,NA,BFI,NA
287,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,5,Neither agree nor disagree,NA,BFI,NA
288,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,6,Disagree a little,NA,BFI,NA
289,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,7,Strongly agree,NA,BFI,NA
290,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,8,Agree a little,NA,BFI,NA
291,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,9,Strongly disagree,NA,BFI,NA
292,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,10,Agree a little,NA,BFI,NA
293,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,11,Strongly disagree,NA,BFI,NA
294,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,12,Disagree a little,NA,BFI,NA
295,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,13,Neither agree nor disagree,NA,BFI,NA
296,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,14,Agree a little,NA,BFI,NA
297,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,15,Agree a little,NA,BFI,NA
298,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,16,Disagree a little,NA,BFI,NA
299,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,17,Strongly agree,NA,BFI,NA
300,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,18,Strongly agree,NA,BFI,NA
301,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,19,Strongly agree,NA,BFI,NA
302,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,20,Agree a little,NA,BFI,NA
303,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,21,Disagree a little,NA,BFI,NA
304,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,22,Strongly agree,NA,BFI,NA
305,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,23,Strongly agree,NA,BFI,NA
306,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,24,Strongly disagree,NA,BFI,NA
307,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,25,Disagree a little,NA,BFI,NA
308,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,26,Neither agree nor disagree,NA,BFI,NA
309,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,27,Disagree a little,NA,BFI,NA
310,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,28,Disagree a little,NA,BFI,NA
311,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,29,Strongly agree,NA,BFI,NA
312,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,30,Agree a little,NA,BFI,NA
313,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,31,Disagree a little,NA,BFI,NA
314,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,32,Strongly agree,NA,BFI,NA
315,4,1,19,female,College or Technical school,right-handed,BFI,NA,NA,NA,NA,NA,NA,NA,111610,0,33,Neither agree nor disagree,NA,BFI,NA
